prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
漆黑的太空中远处漂浮着一颗破碎的地球残骸地表完全碎裂成无数大小不一的碎片,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:太空。破碎的地球残骸在黑暗中漂浮巨大的地球碎片表面仍可见大陆轮廓的残迹蓝白色海洋已经干涸地表布满裂痕和熔岩痕迹。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇站在战舰观测窗前沉默地凝视着地球曾经的家园他的眼中流露出深深的哀伤,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:星际战舰主控观测窗前。舷窗外是破碎的地球残骸碎片漂浮在漆黑的太空中萧宇面沉如水眼中隐现哀伤。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
地球碎片之间夹杂着月球碎片两颗星球的残骸交织在一起如同宇宙中巨大的墓碑,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:太空。地球与月球的残骸碎片在引力作用下相互环绕巨大的碎片块彼此碰撞又弹开橙红色的熔岩从碎片内部渗出在真空中凝结成黑色固体。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
无数细小的碎片云包裹着残骸核心这是七十亿人类文明的最终归宿,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空远景。从远处看地球残骸形成了一片巨大的碎片星云灰白色和橙红色混合的碎片云围绕着一个核心区域旋转如同宇宙中一座巨大的坟墓。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
星际战舰缓缓驶离地球残骸带萧宇命令调转船头准备新的征程,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:星际战舰的远景。巨大的战舰尾部主引擎发出幽蓝色的光芒缓缓从地球碎片带中驶离战舰侧面反射着远处恒星的光芒。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
战舰进入超光速航行前的减速阶段窗外星光被拉长成无数条光线,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:星际战舰内部。主屏幕上显示着超光速导航数据红色的预警灯闪烁着萧宇双手在空中全息键盘上快速操作数据流如瀑布般倾泻而下。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇在指挥台上下达指令全体船员准备执行超光速跃迁,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:星际战舰指挥大厅。萧宇站在中央指挥台上周围是数十名全息投影显示的船员所有人的全息影像都显得庄严肃穆。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
战舰的引擎室巨大的聚变反应堆发出耀眼的蓝光能量波动让整个船体微微震颤,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:星际战舰引擎室。高达百米的聚变反应堆矗立在巨大的空间中央幽蓝色的等离子火焰在磁场约束环中翻滚巨大的能量管道向四周延伸。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
战舰外部金属装甲板上能量流动的光芒如同血管一般遍布全身,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:星际战舰外部特写。巨大的战舰外壳上能量导流槽中蓝色的等离子流体如同血管般分布战舰表面的装甲板在能量流动下泛着幽蓝的金属光泽。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
超光速通道开启窗外的星空开始扭曲光线弯曲成螺旋状,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空。战舰前方的星光开始发生明显的引力透镜效应光线弯曲扭曲成螺旋状深空背景呈现出一种诡异的波纹扭曲。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
