prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
"澶栨槦鑸伴槦濡傚悓娼按鑸粠鏆楁槦浜戜腑娑屽嚭鏃犳暟鑹樺舰鐘跺悇寮傜殑鎴樿埌鍦ㄨ櫄绌轰腑鍒楅樀","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:澶┖銆傝繙澶勬殫鏄熶簯涓秾鐜板嚭瀵嗗瘑楹婚夯鐨勫鏄熻埌闃熸瘡涓€鑹樻垬鑸伴兘鏁ｅ彂鐫€鍐峰郴鐨勯噾灞炲厜娉姐€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏁屾柟鏃楄埌浣嶄簬鑸伴槦涓ぎ鏄竴搴у法澶х殑榛戣壊閲戝瓧濉斿舰寤虹瓚琛ㄩ潰甯冩弧璇″紓鐨勭汗璺?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆備竴搴ч粦鑹查噾瀛楀褰㈢殑澶栨槦鏃楄埌鐭楃珛鍦ㄨ埌闃熶腑澶叾琛ㄩ潰鐨勭汗璺彂鍑烘殫绾㈣壊鐨勮剦鍐插厜鑺掋€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤绔欏湪鏃楄埌鑸版ˉ涓婇€氳繃楂樿兘鏈涜繙闀滆瀵熸晫鏂归樀鍨嬭〃鎯呬弗鑲冭€屼笓娉?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鑸版ˉ銆傝惂瀹囩珯鍦ㄥ法澶х殑寮у舰瑙傛祴绐楀墠鎵嬩腑鎻＄潃鏈涜繙闀滃嚌瑙嗙潃杩滄柟鐨勫鏄熻埌闃熴€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏁屾柟鍏堥攱鑸伴槦寮€濮嬪悜鍓嶆帹杩涘鍚屼竴闈㈢Щ鍔ㄧ殑閲戝睘鍩庡鍘嬪悜宸辨柟闃靛湴","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傛晫鏂瑰厛閿嬭埌闃熸暣榻愭帓鍒楃紦缂撴帹杩涘湪鎭掓槦鍏夎緣涓嬪弽灏勫嚭鍐板喎鐨勫厜鑺掋€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤涓嬩护鍚勬垬鑸拌繘鍏ヤ竴绾ф垬鏂楃姸鎬佹暣鏀埌闃熷鍚屼竴澶磋閱掔殑閽㈤搧宸ㄥ吔","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鎸囨尌澶у巺銆傛寚鎸ュぇ鍘呯殑鐏厜杞负绾㈣壊鍚勬垬鑸扮殑寮曟搸寮€濮嬪叏鍔熺巼棰勭儹銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"姝ｉ潰鎴樺満鐨勫簭骞曟媺寮€涓ゆ敮閮ㄩ槦鍦ㄦ旦鐎氭槦鍩熶腑灞曞紑浜嗗彶璇楄埇鐨勫宄?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆備袱鏀簽澶х殑鑸伴槦闈㈠闈㈡偓鍋滃湪鏃犲灎鐨勫畤瀹欎腑涓棿鏄法澶х殑姝讳骸璺濈銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏁屾柟鐜囧厛鍙戝姩鏀诲嚮鏃犳暟鑳介噺鍏夋潫浠庡鏄熻埌闃熶腑灏勫嚭鐓т寒浜嗘暣涓槦鍩?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傚鏄熻埌闃熷悓鏃跺彂灏勫嚭浜斿僵鏂戞枔鐨勮兘閲忓厜鏉熷湪榛戞殫涓粐鎴愪竴寮犳浜＄殑缃戙€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤涓嬩护鑸伴槦鍒嗘暎瑙勯伩鍏夋潫鏀诲嚮鍦ㄨ櫄绌轰腑鍒掑嚭浼樼編鐨勫姬绾?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆備汉绫昏埌闃熷鍚屽彈鎯婄殑楸肩兢绐佺劧鍚戝洓闈㈠叓鏂规暎寮€鑳介噺鍏夋潫鍦ㄨ櫄绌轰腑浜ら敊鑰岃繃銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏃楄埌鐨勪富鐐厖鑳藉畬姣曠偖鍙ｅ嚌鑱氬嚭鑰€鐪肩殑钃濊壊鑳介噺鐞冧綋","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傛棗鑸颁富鐐殑鐐彛澶勮摑鑹茶兘閲忎笉鏂眹鑱氬舰鎴愪竴涓法澶х殑鑳介噺鐞冧綋鍛ㄥ洿绌洪棿閮借鎵洸銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"涓荤偖杞扮劧鍙戝皠涓€閬撶矖澹殑鑳介噺鏌辨挄瑁傝櫄绌虹洿鍑绘晫鏂瑰厛閿嬭埌闃?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆備汉绫绘棗鑸扮殑涓荤偖灏勫嚭姣佺伃鎬х殑鑳介噺鏌辨墍杩囦箣澶勭湡绌洪兘琚數绂诲彂鍑哄埡鐪肩殑鐧藉厜銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
