prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
曙光号完成所有建造步骤从希望号内部船坞缓缓驶出两艘战舰在太空中并列,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空船坞出口曙光号从希望号内部船坞缓缓驶出两艘流线型战舰在星光下并列飞行。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
曙光号银白色的外壳在恒星光芒下熠熠生辉如同一把出鞘的利剑,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：曙光号特写银白色船体在星光下反射出冷冽光芒流线型舰身如同一把蓄势待发的利剑。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇亲自为曙光号举行下水仪式全舰船员在舰桥上列队致敬,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：曙光号舰桥萧宇站在舰桥中央为曙光号举行正式下水仪式全舰船员整齐列队。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
曙光号的引擎首次全功率启动喷射出比希望号更强劲的蓝色等离子火焰,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：曙光号引擎舱全功率启动两台风核聚变反应堆同时运转喷射出耀眼的蓝色等离子火焰。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇驾驶曙光号进行首次试飞在太空中完成了一系列高难度机动,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：曙光号驾驶舱萧宇推动操纵杆曙光号在太空中完成了一个漂亮的翻滚动作。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
曙光号的加速度是希望号的两倍引擎推力让萧宇体验到了全新的驾驶感受,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：曙光号驾驶舱仪表盘显示加速度是希望号的两倍萧宇被推在座椅上满脸兴奋。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
曙光号的两门微型粒子炮进行了首次实弹射击蓝色光束撕裂了虚空,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：曙光号武器测试粒子炮发射瞬间刺目蓝色光束从炮口射出在太空中留下长长的能量尾迹。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇在曙光号上测试了新型护盾系统能量屏障比希望号的强度提升了三倍,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：曙光号护盾测试室能量屏障在船体周围展开强度是希望号三倍护盾表面泛起金色波纹。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
曙光号配备了更先进的导航系统可以计算曲率航行的前置参数,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：曙光号导航室更先进的导航计算机运行量子算法全息星图呈现出三维立体效果。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇在曙光号上安装了实验性的武器模块一种微型引力弹发射器,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：曙光号武器舱萧宇监督安装微型引力弹发射器发射器呈圆柱形体积不大但蕴含巨大能量。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
