prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
战争在这残酷中持续着,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：三号基地防线前线喷火枪火焰与黑色虫潮碰撞火光与暗潮在黑暗中交织。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
这些黑色的虫子像一块巨大的黑色幕布缓缓遮盖住了整个地面,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：地平线上黑色潮水般的虫群开始移动像一块巨大黑幕缓缓向三号基地推进。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
朝着三号基地涌了过来,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：黑色虫潮如潮水般从四面八方涌来覆盖了三号基地周围全部区域。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
在距离拉近到三米的时候萧宇下达了发射命令,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。萧宇的手掌猛地握紧全息屏幕上红色发射指令瞬间传达到每一台喷火机器人。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
在三号基地面向二号湖泊方向几十把巨大的喷火枪同时喷发出了火焰,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线前沿几十条火龙般的烈焰同时喷射火焰扫过之处黑色虫海瞬间沸腾。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
几十条火龙在地面扫射,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：火焰屏障如瀑布般倾泻而下扫射过整个防线正面形成一道火墙。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
顿时原本安静的黑色浪潮开始沸腾起来,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：黑色虫海在火焰扫过之处疯狂翻滚沸腾虫群开始四散奔逃。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
巨大的探照灯照射之下被火焰扫射过的黑色虫子立刻身体爆裂翻身而死,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：火焰中的黑色虫子体表甲烷沸腾身体胀大然后爆裂碎片和蒸汽四散飞溅。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
就连火焰没有扫射到的地方那些虫子也因为通过空气传出来的热量纷纷死亡,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：火焰边缘区域空气被加热到扭曲黑色虫子在热浪中挣扎爬行然后倒地。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
杀死它们实在太简单了,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：火焰与虫潮碰撞的对比画面显示火焰轻易吞噬黑色虫群。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
