prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
远望号正式服役后的第一道命令是带领采矿编队出征,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号舰桥萧宇站在远望号指挥台前下达采矿编队出征指令全舰灯光变为蓝色。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
采矿编队由希望号曙光号和远望号三舰组成搭载两百台采矿机器人,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：采矿编队太空三艘战舰排成三角阵型后方跟随两百台采矿机器人组成的庞大编队。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇的目标是太阳系边缘的小行星带这里蕴藏着无尽的矿物资源,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太阳系边缘小行星带无数大小不一的小行星在太阳微弱光芒下反射着冷冽的金属光泽。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
采矿机器人像蝗虫群一样散布到各个小行星上开始大规模开采,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：小行星群采矿机器人两百台机器人如蝗虫般散布在各个小行星表面钻探设备同时启动。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇在远望号上指挥整个采矿行动全息屏幕上显示着两百个采矿站的状态,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号指挥中心萧宇面前展开两百个采矿站的全息监控界面数据如瀑布般倾泻。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
第一批采矿站在小行星表面打出了深井提取出富含铁镍的矿脉,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：小行星表面采矿井深井钻探设备在小行星表面打出十米深的金属井口铁镍矿石从中涌出。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
铁镍矿石被运送到远望号货舱经过熔炼后铸造成舰体装甲板,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：远望号货舱铁镍矿石在熔炼炉中化为铁水铁水被浇铸成整齐的装甲板堆叠如山。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇发现了一颗富含铜和金的稀有小行星他立即下令重点开采,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号传感器室萧宇盯着屏幕上闪烁的稀有元素信号铜和金的丰度数据远超预期。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
铜和金虽然不如钛锆那样对战舰结构关键但对电子设备至关重要,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：电子设备材料分析图铜和金在战舰电子系统中的关键位置被高亮显示它们是战舰的神经和血管。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
采矿机器人用激光切割设备在小行星表面开出了巨大的矿坑,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：小行星矿坑特写激光切割开出的巨大矿坑直径达百米坑壁闪烁着金属光泽。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
