prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
"鎴樺満缁撴潫鍚庢棗鑸扮殑璁＄畻鏈虹郴缁熷紑濮嬫帴鏀舵潵鑷悇澶勭殑鏁版嵁娴佷俊鎭娲按鑸秾鍏?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌涓绘帶瀹ゃ€備富鎺у鐨勫睆骞曚笂鏁版嵁娴佸鐎戝竷鑸€炬郴鑰屼笅瀵嗗瘑楹婚夯鐨勬枃瀛楀拰鍥捐〃鍦ㄧ柉鐙傚埛鏂般€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏁版嵁閲忚秴鍑轰簡绯荤粺鐨勫鐞嗚兘鍔涗腑澶鐞嗗櫒娓╁害鎬ュ墽涓婂崌鏁ｇ儹绯荤粺鍏ㄩ€熻繍杞?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鍔ㄥ姏鑸便€傛暎鐑閬撲腑钂歌吘鍑虹櫧鑹茬殑鍐峰嵈钂告苯椋庢墖鍙剁墖楂橀€熸棆杞彂鍑哄埡鑰崇殑鍡￠福澹般€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤鍙戠幇杩欎簺鏁版嵁涓贩鏉傜潃澶ч噺鍔犲瘑鐨勫鏄熶俊鍙锋牸寮忓畬鍏ㄩ檶鐢?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌涓绘帶瀹ゃ€傝惂瀹囧湪鍏ㄦ伅灞忓箷涓婃斁澶т竴娈靛姞瀵嗘暟鎹殑娉㈠舰鍥剧湁澶寸揣閿併€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"闄堝ⅷ绱ф€ユ帴鍏ユ暟鎹槻鐏璇曞浘闃绘尅涓嶆槑淇″彿鐨勬笚閫?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌缃戠粶瀹夊叏涓績銆傞檲澧ㄧ殑鎵嬫寚鍦ㄨ櫄鎷熼敭鐩樹笂椋炶垶灞忓箷涓婅摑鑹茬殑闃茬伀澧欐鍦ㄤ笌绾㈣壊鐨勫叆渚典俊鍙锋縺鐑堝鎶椼€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"闃茬伀澧欏湪鏁版嵁娲祦鐨勫啿鍑讳笅寮€濮嬪嚭鐜拌鐥曠郴缁熻鎶ュ０姝よ捣褰间紡","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌缃戠粶瀹夊叏涓績銆傚叏鎭槻鐏琛ㄩ潰鍑虹幇浜嗚洓缃戣埇鐨勮绾圭孩鑹茬殑鏁版嵁娴佷粠瑁傜紳涓笚鍏ャ€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤褰撴満绔嬫柇涓嬩护鍒囨柇鎵€鏈夊閮ㄩ€氳绔彛闃叉鏁版嵁杩涗竴姝ユ薄鏌?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鎸囨尌澶у巺銆傝惂瀹囩殑鎵嬫帉閲嶉噸鎷嶅湪閫氳鎺у埗鍙颁笂銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"閫氳绔彛閫愪竴鍏抽棴浣嗘暟鎹椽娴佸凡缁忎粠鍐呴儴瀛樺偍绯荤粺涓敁寤跺紑鏉?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鏁版嵁鏍稿績銆傛暟鎹牳蹇冭埍鍐呮棤鏁版潯鍏夌嚎鍦ㄦ湇鍔″櫒涔嬮棿鐤媯绌挎鏈変簺鍏夌嚎鍙樻垚浜嗕笉绁ョ殑绱壊銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鎴樿埌鐨勪汉宸ユ櫤鑳界郴缁熷紑濮嬩骇鐢熷紓甯哥殑閫昏緫寰幆涓嶆柇閲嶅鍚屼竴鏉℃寚浠?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌涓绘帶瀹ゃ€侫I璇煶寰幆鎾斁鐫€鍚屼竴鍙ヨ瘽澹伴煶鍦ㄧ┖鏃风殑鎺у埗瀹や腑鍥炶崱浠や汉涓嶅畨銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤浜茶嚜杩涘叆鏁版嵁鏍稿績鎵嬪姩娓呯悊琚薄鏌撶殑瀛樺偍鍖哄潡","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鏁版嵁鏍稿績銆傝惂瀹囩珯鍦ㄥ法澶х殑鏁版嵁瀛樺偍闃靛垪鍓嶅弻鎵嬫彃鍏ユ暟鎹帴鍙ｅ紑濮嬫墜鍔ㄦ竻鐞嗐€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏁版嵁娲祦涓す鏉傜潃澶栨槦鏂囨槑鐨勬剰璇嗙鐗囧湪钀у畤鑴戞捣涓棯杩囬檶鐢熺殑鐢婚潰","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鏁版嵁鏍稿績銆傝惂瀹囩殑鍙岀溂涓€掓槧鐫€鏁版嵁娴佺殑鍏夎姃浠栫殑琛ㄦ儏鍦ㄧ棝鑻︿笌涓撴敞涔嬮棿鍒囨崲銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
