prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
远望号在深空巡航时传感器捕捉到一个异常生物信号,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：远望号传感器室生物信号检测器发出警报屏幕上显示一片蓝色行星中有大量有机体活动。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇查看信号来源发现信号来自一颗被海洋覆盖的类地行星,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号导航室全息星图上那颗蓝色行星的海洋面积超过百分之九十。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
这颗海洋行星的大气中富含氧气和氮气表明可能存在复杂生命形式,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：海洋行星大气分析大气成分分析结果显示氧气氮气含量与地球高度相似。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇下令远望号向海洋行星减速靠近准备进行近距离观测,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号驾驶舱萧宇推动操纵杆远望号减速飞向蓝色海洋行星。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
从轨道俯瞰海洋行星表面是一片无边无际的蔚蓝色海洋,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：海洋行星轨道视角无边无际的蓝色海洋在恒星照耀下波光粼粼。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇下令释放大量生物探测卫星深入海洋层探测水下生命,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：生物探测卫星释放探测卫星如雨点般从远望号释放坠入海洋行星大气层。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
探测卫星通过声呐和光学设备开始绘制海底地图,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：海底声呐探测探测卫星发射声波海底地形图在屏幕上逐步生成。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
海底地图显示海洋深度达到惊人的十二公里海底地形复杂多变,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：海底地形图三维海底地形图显示深邃的海沟和巨大的海底山脉。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇发现海洋深处存在着大量未知生物体它们的生物信号非常强烈,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号舰桥萧宇盯着生物信号分布图海洋深处的密集信号让他兴奋不已。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
探测卫星传回的画面中海洋中存在着体型巨大的游动生物,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：海洋生物特写探测卫星传回的影像中巨型海洋生物在深海中游动。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
这些海洋生物体型最大的超过两百米类似地球的鲸鱼但外形完全不同,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：巨型海洋生物特写两百米长的生物在深海中游动它的外骨骼呈半透明蓝色。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇下令使用特殊捕捞网捕捉几只海洋生物样本,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号捕捞系统萧宇在全息控制台上设计特殊捕捞网参数。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
捕捞网由星钢纤维编织而成可以承受深海高压和巨型生物的挣扎,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：星钢捕捞网特写星钢纤维编织的捕捞网在灯光下泛着银蓝色光芒。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
捕捞网从远望号投放坠入海洋行星的大气层,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：捕捞网投放从远望号释放的捕捞网在大气层中展开如同一朵巨大的银色花朵。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
捕捞网在海洋表面缓缓下沉巨型生物被网的特殊频率吸引游向网中心,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：捕捞过程巨型生物被捕捞网的特殊频率吸引缓缓游向银色网阵。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
当巨型生物进入捕捞网范围后网口瞬间闭合将其困在其中,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：捕捞网闭合捕捞网口在瞬间闭合巨型生物被困在银蓝色网阵中挣扎。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇亲自监控捕捞过程确保生物样本的完整性,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号舰桥萧宇紧盯着捕捞监控屏幕眼睛一眨不眨。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
第一只被捕获的海洋生物被送入远望号的生物研究舱,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：生物研究舱巨型生物被放入特制的海水研究舱舱中水流循环系统维持着生态环境。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
研究人员立即开始对捕获的海洋生物进行全面扫描分析,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：生物扫描分析巨型生物在全息扫描场中被分解成解剖结构图。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
分析结果显示这种海洋生物体内含有一种特殊的能量腺体,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：能量腺体分析全息图显示生物体内的能量腺体位置和功能。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
能量腺体能够产生一种新型生物能源效率远超木灵果实提取物,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：生物能源效率对比能量腺体产生的生物能源效率是木灵果实的十倍。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇下令扩大捕捞规模要收集足够多的不同种类的海洋生物样本,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号指挥中心萧宇下令扩大捕捞规模全息屏上显示捕捞计划。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
远望号在海洋行星轨道上部署了五十张特殊捕捞网,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：海洋行星轨道部署五十张捕捞网分布在行星不同区域形成捕捞网络。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
捕捞网在海洋中持续工作三天捕获了超过两百种不同的海洋生物,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：捕捞成果海洋行星上空五十张捕捞网中每一条都承载着捕获的生物样本。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
