"prompt","image_prompt","width","height","num_frames","frame_rate","seed","negative_prompt"
"幽灵族发动了全面进攻整条防线陷入了前所未有的激烈战斗","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。幽灵族全线出击无数战舰从各个方向涌来炮火将黑暗宇宙照亮。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"人类防线的每一艘战舰都在全力作战炮火连天","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。人类战舰的炮口喷吐着火舌炮弹和能量束在太空中激烈碰撞。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇站在旗舰舰桥上双眼一刻也没有离开全息战局图","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。全息战局图上红色和蓝色光点在不断碰撞融合。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"防线中央的炮台阵地遭到了幽灵族重点打击","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线中央炮台阵地。幽灵族的紫色能量束密集地轰击着炮台阵地防护罩在剧烈闪烁。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"炮台阵地的守卫 robots 奋不顾身地修复被毁的炮管","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线中央炮台阵地。机器人在炮火中穿梭机械臂快速更换着被摧毁的炮管。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇调集预备队赶往防线中央支援","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰指挥中心。萧宇在全息地图上标注出预备队的行进路线。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"幽灵族的突击舰突破了防线的外层直接向核心区域突进","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线外层太空。幽灵族突击舰像黑色利刃切开人类防线的外层防御。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"人类战舰在近距离展开了激烈的狗斗","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线核心区域太空。人类战舰与幽灵族战舰在极近距离缠斗炮火在战舰之间来回穿梭。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"一艘人类护卫舰被幽灵族战舰贴脸开火船体被直接洞穿","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。护卫舰被紫色能量束从船头贯穿到船尾在真空中无声地解体。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇目睹这一切心如刀绞但他不能有任何感情波动","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇的双拳紧握指甲嵌入掌心。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
