prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
远望号在深空巡航时传感器捕捉到一个异常生物信号,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：远望号传感器室生物信号检测器发出警报屏幕上显示一片绿色区域中有机体活动信号。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇来到传感器室查看信号来源信号源是一颗被浓厚绿色大气包裹的类地行星,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号传感器室萧宇盯着全息星图上那颗绿色星球大气层呈现浓郁的翠绿色。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇命令远望号靠近那颗绿色行星用高分辨率望远镜观测表面,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号驾驶舱萧宇推动操纵杆远望号朝着绿色行星减速靠近。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
望远镜画面中绿色行星表面覆盖着无边无际的森林树冠连成一片绿色海洋,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：绿色行星表面望远镜画面无边无际的森林覆盖整颗行星绿色树冠如海浪般起伏。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇震惊地发现这些植物的尺寸大得惊人最大的树冠直径超过五公里,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号观测窗前萧宇调整望远镜倍率巨型树木的细节出现在屏幕上他难以置信地瞪大眼睛。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
这些巨型树木的树干直径超过两公里树冠如伞盖般遮蔽了大片天空,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：巨型树木特写两公里宽的树干表面布满纹路树冠遮天蔽日在行星表面投下巨大阴影。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇下令释放探测器近距离观测这些巨型植物探测器的镜头传回惊人画面,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号释放探测器探测器从船体释放缓缓飞向绿色行星大气层。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
探测器穿过大气层看到这些植物的根系深入地下数百米吸收着地热能量,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：行星地表探测器视角巨型植物根系如巨大蟒蛇般深入地下根部散发着微弱蓝光。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
更令萧宇震惊的是这些植物之间存在着某种信息传递网络,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：植物神经网络微观探测画面植物根系之间通过生物电流相互连接形成巨大神经网络。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇意识到这些变异木灵拥有集体智能整片森林是一个超级生命体,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号舰桥萧宇盯着植物神经网络的全息模型呼吸变得急促这是一个超级生命体。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
