prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
"战舰在深空中孤独航行前方是无垠的黑暗宇宙","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：深空航道。一艘巨大的战舰在无尽的黑暗宇宙中孤独航行远处偶尔有微弱的星光闪烁。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇在舰桥上收到来自地球方向的一条加密信息","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰舰桥。萧宇的全息通讯器闪烁收到了一条来自地球残余方向的加密信息。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"信息内容是关于地球毁灭后人类文明存续情况的简要报告","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰通讯室。通讯屏幕上的文字显示着地球毁灭后人类文明在各个太空殖民地的存续状况虽然损失惨重但仍有部分火种得以保留。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇看完信息后沉默良久将信息保存到了核心数据库中","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰通讯室。萧宇面无表情地将信息归档他的眼神深邃如同窗外的星空。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰的传感器在航行中捕捉到一系列异常的引力波信号","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰传感器室。引力波探测器屏幕上出现了一条不寻常的波动曲线这些引力波信号呈现出明显的非自然特征。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇亲自分析引力波数据发现信号源来自一个废弃星系","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰数据分析室。萧宇在数据台前仔细分析引力波的频率特征和传播方向确定信号来自一个不在已知星图上的废弃星系。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇决定追踪信号源派出侦察机先行探查","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰侦察机发射井。萧宇下令释放高速侦察机侦察机尾部喷射出白色的尾焰向着信号源的方向疾驰而去。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"侦察机抵达废弃星系发现星系中心有一颗已经死去的红矮星","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：废弃星系。侦察机传回的画面显示这个星系中唯一一颗红矮星已经燃烧到了生命的尽头表面暗红色几乎不发光周围环绕着几颗冰冷的行星。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"在红矮星的一颗行星轨道上侦察机发现了一个巨大的人造空间站残骸","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：废弃行星轨道。一个巨大的空间站残骸在死寂的行星轨道上漂浮它的结构已经严重损坏但仍然可以辨认出曾经是一个庞大的轨道设施。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇收到侦察机的报告立即下令战舰前往这个废弃星系","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰指挥中心。萧宇听到报告后立刻下达了前往废弃星系的指令战舰开始调整航向。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰穿越星际尘埃带抵达废弃星系外围","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：废弃星系外围。战舰穿过一片浓密的星际尘埃紫色的气体云在引擎光芒的照耀下翻涌着战舰缓缓进入这个被宇宙遗忘的角落。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰在空间站残骸前方停稳萧宇亲自前往侦查","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：空间站残骸附近。萧宇乘坐小型穿梭机靠近那个巨大的空间站残骸在残骸的阴影下穿梭机显得如同一粒尘埃。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"穿梭机进入空间站的一个完整舱段内部空间","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：空间站内部。穿梭机穿过空间站的破损外壳进入一个相对完整的内部舱段舱壁上的指示灯还有微弱的闪烁。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
