"prompt","image_prompt","width","height","num_frames","frame_rate","seed","negative_prompt"
"清扫者的先锋舰队突破了引力陷阱的防线","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。清扫者战舰的灰色外壳在引力场中闪烁它们轻松突破了引力陷阱。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇的联合舰队在引力陷阱中陷入了混乱","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。联合舰队的战舰被引力场的异常波动搅得一团糟。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"清扫者的先锋舰队对联合舰队发起了猛烈攻击","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。清扫者战舰发射出白色的能量束这种能量束具有极强的穿透力。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇下令联合舰队紧急撤退","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇的声音中带着从未有过的紧迫感。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"人类战舰和幽灵族战舰开始有序撤退","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。联合舰队的蓝色尾焰和幽灵族战舰的紫色尾焰在太空中交织。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"清扫者的主力舰队紧随其后展开了疯狂追杀","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。清扫者战舰如同灰色的鲨鱼群在联合舰队身后紧追不舍。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇的旗舰在追杀中承受了巨大的压力","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。旗舰的护盾在清扫者的攻击下频繁闪烁。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"旗舰的引擎被清扫者的能量束命中出现了严重损伤","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：旗舰引擎室。引擎舱内火花四溅警报声响成一片。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇下令旗舰脱离编队独自吸引清扫者的火力","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇做出了一个悲壮的决定。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"旗舰加速冲向清扫者舰队","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。旗舰尾部喷射出超亮的蓝色火焰全速冲向灰色的清扫者舰队。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"清扫者舰队被旗舰的突袭打得阵型出现混乱","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。清扫者战舰在旗舰的冲击下开始重新调整阵型。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇利用这个机会带领联合舰队向深空逃窜","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇指挥着联合舰队加速向深空方向逃窜。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"追杀在黑暗的宇宙中持续了数个小时","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。清扫者的灰色尾焰在黑暗中如同幽灵般追踪着联合舰队。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"联合舰队损失了数十艘战舰","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。战舰的残骸在太空中漂浮身后留下燃烧的碎片。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇心中充满了自责但他知道此刻不能有任何犹豫","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇的双眼布满血丝。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"他们终于甩掉了清扫者的追踪","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：深空。联合舰队进入了一片陌生的星域清扫者的追踪信号消失了。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
