prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
"地球核心的超级爆炸瞬间发生整个星球从内部被撕裂炽热的岩浆和地核物质从裂缝中喷涌而出强烈的橙红色光芒照亮了太空","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:星际战舰内部观测窗前。舷窗外地球正在从内部爆炸地表裂开巨大的缝隙炽热的橙红色岩浆和地幔物质冲天而起蓝色海洋被蒸发成白色蒸汽云。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"强大的爆炸能量以光速向外扩散月球被冲击波击中速度被瞬间加速到每秒一百三十七公里飞向太阳系外","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空。月球表面被爆炸冲击波撕开巨大裂痕灰白色的月表碎裂成无数块碎片在太空中四散飞溅背景是已经分崩离析的地球残骸。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇站在飞船主控室内三十米长的巨大空间充满了全息数据和仪器显示屏他面色凝重地注视着地球毁灭的全过程","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:星际战舰主控室。三十米长的巨大空间中布满闪烁的全息数据面板和环形显示屏幽蓝色的光芒映照在萧宇沉静的脸上。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇调动庞大的计算力无数数据流在他眼前的全息屏幕上飞速滚动显示着月球的轨道参数和速度变化","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:星际战舰中央控制台。萧宇双手在空中操作全息键盘密密麻麻的数据流如瀑布般倾泻而下红色轨道预测线标记着月球的逃逸路径。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇将飞船速度加到最大引擎喷射出淡蓝色的等离子火焰飞船缓缓远离地球碎片云朝着太阳系外侧加速驶去","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空。一艘流线型的星际飞船尾部喷出明亮的蓝色等离子推进火焰在黑暗的宇宙背景下划出一道长长的光轨从地球碎片云边缘加速逃离。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"回忆画面:灾难发生前十年萧宇站在全球科学家的聚光灯下面对媒体和同行们展示地球异常数据的全息投影","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:全球科学大会会场。萧宇站在巨大的全息投影台前投影显示地球内部的异常温度曲线和压力数据台下是密密麻麻的闪光灯。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"一位中年科学家在电视镜头前激动地对着麦克风大喊满脸通红地嘲讽萧宇的预言身后是闪烁的闪光灯","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:新闻发布会现场。一位穿白大褂的中年男科学家站在数十台摄像机前表情愤怒地指着前方大喊周围是密密麻麻的记者和闪烁的灯光。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇淡出科学界独自站在海边的悬崖上海风吹拂着实验服望着远处落日和波涛神情落寞而坚定","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:海边悬崖。夕阳西下金色余晖洒在波涛汹涌的大海上萧宇独自站在悬崖边背影在逆光中孤独而坚毅。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在秘密的地下实验室中疯狂工作了八年时间实验室的灯昼夜不灭巨大的空间里摆满了精密仪器和金属构件","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:秘密地下实验室。巨大的地下空间中摆满了精密仪器三维打印设备和金属构件萧宇在设备之间忙碌穿梭实验室顶部的日光灯彻夜长明。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"人类第一艘真正意义上的星际飞船在地球同步轨道上缓缓组装完毕巨大的船体在蓝色地球的映衬下无比壮观","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:地球同步轨道太空。一艘长三十米宽二十米的流线型星际飞船正在太空中组装无数工程机器人在船体表面焊接拼接背景是蔚蓝的地球。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在地面控制中心启动灵魂传输装置他闭目躺在设备中央身体逐渐变得透明灵魂意识通过光束传输向太空中的飞船","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:地面控制中心。萧宇平躺在复杂的传输舱内舱内发出耀眼的蓝色光柱直冲云霄身体在光束中逐渐变得半透明。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"灵魂光束穿越大气层飞向同步轨道上的飞船与飞船主控电脑融合的整艘飞船的指示灯同时亮了起来","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空与传输路径。一道明亮的蓝色光束从地球表面直冲云霄穿透大气层云层最终融入太空中悬浮的星际飞船内飞船的每一个指示灯在光束接触的瞬间依次亮起。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"飞船尾部喷射幽蓝等离子尾焰从同步轨道加速逃离地球萧宇的意识已经与飞船融为一体感受着三十米长的新身体","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空。飞船尾部喷射出幽蓝色的等离子火焰在地球蓝色弧光背景的映衬下加速飞向深空地球在画面中越来越小。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇通过光学望远镜观测地球方向原本蓝色的星球已经变成了一大片光幕海水被太阳蒸发形成巨大彗尾","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船观测窗前。萧宇的面部侧影映在观测窗玻璃上窗外是曾经地球的位置现在只剩下一条白色蒸汽组成的巨大彗尾光幕在太阳风中缓缓拉伸消散。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"地球爆炸后形成的无数碎片在太空中缓缓汇聚像钻石尘埃在阳光照射下闪烁数百万年后将重新聚合成新行星","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空碎片云。亿万块大小不一的岩石碎片在太空中漂浮被太阳照亮后反射出钻石般的光芒背景是深邃无垠的宇宙星空。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"一艘小飞船在无尽的黑暗宇宙中孤独前行远处银河横贯天际星光璀璨如同钻石撒在黑色天鹅绒上","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:深邃太空。从飞船外部远景拍摄一艘流线型小飞船悬浮在无尽的黑暗宇宙中远处银河如同璀璨的光带横贯整个画面。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"远方地球方向突然出现一个异常光点天文望远镜自动对焦系统立刻转动角度追踪这个光点镜片组在黑暗中精密旋转","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:飞船天文望远镜。精密镜片组在黑暗中转动调整角度镜片反射着微弱的蓝色指示灯光焦点对准远方一个突然亮起的光点。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇通过计算发现月球轨道异常它以每秒一百三十七公里的惊人速度飞向木星注定发生正面撞击红色警告标注在屏幕上","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船主控台。全息屏幕上显示月球和木星的红蓝轨道线在太空中交汇成一个红叉红色警告标注着正面撞击预测萧宇眉头紧锁。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇迅速放弃木卫二计划决定改道火星飞船发动机点火减速以四千米每秒的速度被火星引力捕捉进入环绕轨道","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星轨道。从飞船舷窗视角看巨大的火红色星球火星占据半个视野飞船发动机喷口喷出蓝色火焰进行减速修正进入环绕轨道。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇的飞船在火星背面缓慢绕行透过观测窗看着火星表面赤红色地貌远处地球方向的天空出现异常光亮","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:火星轨道。火红色的火星表面布满沟壑和干涸河床萧宇坐在观测窗前远处漆黑天空中地球方向隐约有一抹不正常的微光。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"一颗直径三十米的巨大钢铁陨石以极高速度撞击火星表面瞬间爆发出耀眼的闪光和环形冲击波","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星表面。银白色的巨型陨石撕裂火星稀薄大气层表面因摩擦燃烧成赤红色撞击火星表面的瞬间爆发出刺目白光和环形冲击波。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"撞击引发连锁反应火星上沉寂万年的火山重新爆发滚滚浓烟和火山灰遮天蔽日永冻冰层融化形成暴雨","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星表面灾后景象。火星地平线上数十座火山同时喷发赤红的岩浆和黑色火山灰柱直冲天际浓烟云团覆盖了半个星球。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在飞船中静静观察手指轻轻敲击控制台计算着月球撞击木星的时间和能量释放规模","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船观测窗前。萧宇双手交叉放在下巴处专注看着全息屏幕上倒计时数字跳动窗外是火星赤红色地表。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇释放小型卫星进入环绕火星轨道卫星展开太阳能电池板搭载的天文望远镜对准了遥远的木星方向","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星轨道太空。小型卫星从飞船释放金色太阳能电池板缓缓展开卫星上的黑色望远镜镜筒转向遥远的木星方向。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"倒计时归零月球以四十多万公里每小时的速度正面撞击木星表面瞬间爆发出超出太阳十几倍的耀眼强光","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:木星撞击瞬间。木星巨大的暗红色表面上出现比木星还要明亮的撞击点白色等离子火球从撞击处向四面八方扩散照亮整个木星半球。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"高能辐射线以光速从木星爆发穿过五亿公里太空直接轰击在火星上火星地表瞬间融化成暗红色熔岩洪流","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星表面遭受辐射轰击。火星表面像被无形火焰舔舐橙红色高能射线如暴雨般倾泻而下地表岩石瞬间熔化成暗红色岩浆河流大气层被加热到极限。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"超级飓风在火星表面肆虐将碎石和陨石直接刮到同步轨道大气层被加热后形成巨大的风暴漩涡","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星大气层。巨大的橙红色风暴漩涡覆盖火星表面狂风卷起岩石碎片和尘埃形成沙暴碎石被气流卷向高空天空被电离成紫红色。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇躲在火星背面飞船警报声此起彼伏他看着木星方向持续释放的高能射线心中既震撼又庆幸","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船主控室。舱内红色警报灯闪烁旋转萧宇双手抱胸站在舷窗前表情在红光和蓝光交织下格外复杂。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"木星风以四百万公里每小时的速度席卷火星轨道大气层几乎被瞬间完全剥离露出下方炽热的地表","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星轨道太空。从太空俯瞰火星一层薄薄的大气层正在被高能粒子流撕扯剥离火星赤红色地表直接暴露在冰冷宇宙真空中。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"整个火星变成了一颗巨大彗星拖着长长的彗尾朝向太阳方向飞去彗尾中夹带着无数陨石碎片","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:太空全景。火星拖着由气体尘埃和岩石碎片组成的巨大彗尾彗尾在太阳照射下发出淡淡蓝色荧光萧宇的飞船被包围在彗尾之中。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在黑暗中驾驶飞船灵活穿梭于乱飞的陨石之间雷达屏幕上密密麻麻全是红色碰撞预警","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船驾驶舱。驾驶舱内一片漆黑只有仪表盘发出幽蓝光萧宇全神贯注操作控制杆全息雷达屏幕上密密麻麻的红色光点。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"木星风肆虐三天后渐渐平息萧宇启动自检系统飞船受损严重中央电脑运算能力降至百分之三十","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船主控室内。萧宇面容憔悴地站在控制台前全息屏幕显示飞船受损评估报告红色警告标注着百分之七十系统离线率。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"木星表面变成了暗红色仿佛在被鲜血覆盖狂暴的气旋在木星表面肆虐卫星轨道受到严重干扰","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:木星近景。巨大的木星呈现暗红色恐怖面容表面无数狂暴气旋如漩涡般旋转翻滚撞击留下的伤痕清晰可见暗红色纹路遍布半个星球。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇观察到木星撞击点发生了核聚变现象巨大的磁场约束着聚变反应堆这个自然奇迹让他意识颤抖","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船观测窗前。萧宇的脸被观测窗上映射的木星核聚变蓝光照亮木星表面的磁场线以可视化形态呈现如同无形牢笼将聚变反应稳定约束。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇疯狂收集可控核聚变数据无数公式和参数在计算板上飞速运算他找到了磁场约束的核心秘密","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船数据分析室。密密麻麻的数学公式和物理方程从全息屏幕瀑布般倾泻而下磁场分布模型等离子体约束参数在三维空间中旋转展示。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在心中狂吼建设庞大的宇宙舰队离开太阳系征服银河系意识中释放出压抑已久的激情","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船主控室内。萧宇仰头靠在椅子上双眼闪烁狂热光芒周围全息屏幕投影出宏伟的宇宙舰队构想图。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在火星轨道上调整方向发动机点燃朝着太阳方向飞去他要做一次大胆的引力弹弓冒险","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:火星轨道太空。萧宇的小型飞船尾部喷射出明亮火焰从火星轨道向太阳方向加速飞去全息轨道图显示着复杂的引力弹弓轨迹。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"漫长的宇宙漂流之旅开始萧宇关闭大部分非必要系统飞船进入低功耗航行模式只有导航雷达微弱运转","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船内部低功耗模式。大部分灯光已经熄灭只有应急通道和导航台指示灯发出微弱绿光萧宇独自走在空旷寂静的走廊中。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇操控飞船上的机器人制作简易滤网在星际空间中收集冰粒和灰尘滤网上缓缓积累着水分子","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船制造间。小型机器人在制造工作台前组装巨大的网状结构萧宇的全息影像在旁边指导窗外是缓慢飘过的星际冰粒。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"一个月后滤网只收集到不足一千克的物质其中水含量不到百分之三十萧宇无奈地摇头叹气","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船材料储藏间。萧宇站在小小的天平前天平上放着灰白色星际物质屏幕显示水含量百分之二十八萧宇单手扶额。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
"萧宇在航行中找到了天苑四恒星那颗距离太阳最近拥有行星的恒星发出温暖的金色光芒","电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:飞船观测窗前。深邃黑色天幕中一颗金色恒星散发柔和稳定光芒那就是天苑四全息标注着距离10.5光年。",1152,768,81,24,42,"画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光"
