prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
"战舰在银河系边缘的深空中静静航行前方是无尽的黑暗","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：银河系边缘深空。一艘巨大的战舰在宇宙的边缘孤独航行周围是稀疏的星光和无尽的黑暗。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇站在舰桥上凝视着窗外他知道这是最后一次回望太阳系","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰舰桥。萧宇站在巨大的全景舷窗前他的目光穿过亿万公里的虚空望向太阳系的方向。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰的传感器捕捉到太阳系方向传来的最后一缕电磁信号","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰传感器室。传感器屏幕上出现了一条极其微弱的信号来源是已经毁灭的太阳系方向信号中包含着人类文明最后的告别信息。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇听着那条告别信息眼眶微微泛红但很快恢复了平静","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰通讯室。萧宇闭上眼睛聆听着那条来自故土的告别信息他的表情从波动到平静。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇下令战舰转向背对太阳系的方向正式告别","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰舰桥。萧宇站在指挥台前下达了最后的转向指令战舰缓缓转动巨大的船体背离了太阳系的方向。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰的引擎开始全功率运转准备进行最后一次超光速跃迁","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰引擎室。战舰的主引擎开始发出低沉的轰鸣声能量在引擎核心疯狂聚集为最后一次远距离跃迁做准备。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇在舰桥上对全体船员发表最后的告别讲话","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：战舰广播系统。萧宇的声音通过战舰广播传达到每一个角落他的话语沉稳而深情。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"船员们在自己的岗位上默默致敬有人悄悄擦去了眼角的泪水","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰各岗位。船员们站在各自的岗位上有的默默低头有的望向舷窗外有人悄悄抹去了眼角的泪光。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰尾部喷射出前所未有的巨大蓝色火焰空间开始扭曲","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰尾部推进。战舰尾部喷射出长达百公里的蓝色等离子火焰周围的空间被强大的能量扭曲形成了一圈圈可见的波纹。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"战舰开始加速速度突破了音速的数千倍在真空中留下了一道光痕","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：战舰加速。战舰在真空中以惊人的速度加速身后留下一条耀眼的光痕这道光痕如同燃烧的丝带在黑暗的宇宙中延伸。",1152,768,81,24,42,"画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
