"prompt","image_prompt","width","height","num_frames","frame_rate","seed","negative_prompt"
"人类文明在幽灵族的威胁下被迫撤退到银河系边缘的第二道防线","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：银河系边缘太空。人类舰队残部在黑暗宇宙中艰难重组，远处幽灵族战舰的黑色剪影若隐若现。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇站在旗舰舰桥上凝视着星图上不断缩小的蓝色区域","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。巨大的全息星图投射在舰桥中央蓝色防御区域正在被黑色侵蚀。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"第二道防线由残存的三百艘战舰和数千个自动炮台组成","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空防线。三百艘战舰排列成密集的防御阵型数千个自动炮台分布在防线外围如同钢铁长城。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"防线后方是仅剩的人类殖民星系那里还有十亿幸存者在等待","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线后方太空。透过战舰舷窗可以看到一颗蓝色星球那上面闪烁着城市灯光那是最后的家园。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"幽灵族的侦察舰队在防线外徘徊似乎在寻找突破口","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：防线外围太空。数十艘幽灵族侦察舰如同黑色的鲨鱼在防线外围游弋它们的传感器不断扫描着人类防线。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇下令启动防线的引力透镜阵列将恒星的光芒聚焦成武器","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰指挥中心。萧宇在全息控制台上输入指令引力透镜阵列开始充能。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"巨大的引力透镜阵列围绕着一颗濒死的恒星缓缓启动","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：恒星附近太空。数百个巨大的镜面阵列围绕着一颗暗红色濒死恒星排列它们正在将恒星残余的光芒聚焦成一束。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"聚焦后的星光变成了致命的激光束射向幽灵族侦察舰队","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。一道耀眼的白色激光束从引力透镜阵列射出穿过黑暗宇宙直击幽灵族侦察舰队。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"幽灵族战舰在激光束的打击下护盾闪烁装甲开始熔化","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。幽灵族战舰的黑色装甲在激光照射下冒出浓烟护盾发生器发出刺耳的过载警报。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇冷静地观察着战局指挥舰队逐步推进防线","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇双手交叉胸前冷静地注视着全息战局图。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"第二道防线的炮台同时开火无数炮弹在太空中织成一张死亡之网","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。数千个自动炮台同时开火炮弹轨迹在太空中交织成密集的火网。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"幽灵族主力舰队终于出现了黑色的战舰群如潮水般涌来","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。地平线上出现密密麻麻的黑色战舰群它们如同乌云般遮蔽了星光。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇下令全军进入一级战备状态旗舰的护盾能量提升到极限","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇的声音通过通讯系统传遍整个舰队。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"旗舰的护盾在太空中展开形成一层巨大的蓝色半球形屏障","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：旗舰周围太空。旗舰周围展开巨大的蓝色半球形护盾能量场在黑暗中散发着幽幽蓝光。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"幽灵族的先头部队发起了第一轮冲锋无数导弹如雨点般袭来","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。成千上万枚导弹从幽灵族舰队中发射出来拖着红色尾焰冲向人类防线。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"防线的拦截系统全力运转激光炮和电磁炮将所有来袭导弹逐一摧毁","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。拦截激光在太空中绽放出无数朵白色烟花每一朵都代表一枚被摧毁的导弹。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇在舰桥上看到了第一波攻击被成功击退但他知道这只是开始","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰舰桥。萧宇的表情没有丝毫放松眉头紧锁。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"幽灵族的主力战舰开始释放一种未知的能量武器","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。幽灵族主力战舰的腹部打开释放出诡异的紫色能量束这种能量束具有奇特的穿透性。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"紫色能量束穿透了人类防线的拦截系统直接命中了几艘战舰","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空战场。紫色能量束毫无阻碍地穿透了拦截火网几艘人类战舰被击中后瞬间解体。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"萧宇紧急下令调整防线阵型将受损战舰撤到后方","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：旗舰指挥中心。萧宇快速在全息地图上标注新的阵型。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
"防线的伤亡报告不断传来每一秒都有战舰在沉默中化为碎片","电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：旗舰通讯室。通讯官面色惨白地报告着伤亡数字全息屏幕上红色标记越来越多。","1152","768","81","24","42","画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光"
