prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
萧宇在主基地轨道上俯瞰着蔚蓝的行星表面一个大胆的计划在他脑海中成形,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：主基地轨道萧宇站在观测窗前下方是蔚蓝行星表面他手指轻敲控制台思考着什么。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇决定建造一座太空电梯连接行星表面和轨道上的主基地,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：太空电梯概念全息图太空电梯从行星表面直冲云霄顶端连接轨道空间站。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
太空电梯的设计方案需要一种能够承受巨大拉力的超强缆绳材料,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空电梯缆绳材料科学研究报告超强缆绳需要承受从地面到轨道的自身重量和运输载荷。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇想起了零号实验室星钢研究成果星钢的强度足以制造太空电梯缆绳,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：希望号舰桥萧宇在全息屏上调出星钢强度数据确认其可以用于电梯缆绳制造。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
太空电梯的基座将建造在行星赤道上一个平坦的高原地区,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空电梯基座选址行星赤道高原上一片平坦的高原被选为太空电梯基座位置。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
工程机器人被派往赤道高原开始清理和建设基座平台,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：赤道高原工程机器人在高原上忙碌作业清除岩石平整地面为基座建设做准备。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
基座平台直径达到一公里由星钢浇筑而成坚不可摧,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空电梯基座平台巨大圆形星钢平台在高原上拔地而起直径一公里。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇亲自前往基座平台现场监督建设工作,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：赤道高原基座平台萧宇身穿白色宇航服站在星钢平台上俯视着下方的建设工地。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
太空电梯的缆绳从基座平台向太空延伸由无数星钢纤维编织而成,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空电梯缆绳太空电梯缆绳从基座平台向上延伸如同一根银白色巨线刺破苍穹。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
缆绳的制造采用了纳米级编织技术在真空中层层叠加形成超强结构,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：纳米编织过程特写纳米纤维在真空中被编织成缆绳每一层都被精确堆叠。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
缆绳每延伸一百公里就需要一个中继站进行锚固和张力调节,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空电梯中继站中继站如珍珠般串在缆绳上每个都散发着蓝色光芒。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇在远望号上监控着缆绳的延伸进度全息图上显示缆绳已经到达一百公里高度,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号指挥中心萧宇看着缆绳延伸进度一百公里的红色标记让他满意。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
第一座中继站成功部署在缆绳上为后续延伸提供了稳固支撑,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：第一座中继站部署中继站从太空电梯安装船释放锚固在缆绳上一秒稳定。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
缆绳延伸到五百公里高度时遇到了行星大气层的边缘,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：大气层边缘太空缆绳穿过行星大气层边缘大气分子在缆绳表面发出微弱辉光。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇下令在大气层段的缆绳外部加装防护涂层防止大气侵蚀,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号指挥台萧宇下令加装防护涂层缆绳大气层段的防护方案被设计。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
防护涂层采用暗晶材料不仅可以防侵蚀还能为太空电梯提供隐身效果,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：暗晶防护涂层特写缆绳表面的暗晶涂层在星光下呈现完美的黑色。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
缆绳继续延伸到一千公里高度整个行星都能从平台上看到了,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：一千公里高度太空电梯平台视角从平台上可以看到完整的行星弧线。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇在两千公里高度处建造了第一座太空电梯中转站,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：两千公里中转站巨大中转站悬浮在两千公里高空平台可以容纳数百人同时换乘。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
中转站配备了重力调节系统让乘客在高空低重力环境中保持舒适,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：中转站内部重力调节系统重力发生器产生模拟地球重力的力场。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
