prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
"鏃楄埌鍦ㄨ埅琛岄€斾腑閬亣浜嗕竴鍥㈠法澶х殑鏆楃墿璐ㄦ箥娴佸尯淇″彿瀹屽叏涓柇","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傚墠鏂圭殑鏄熺┖涓嚭鐜颁簡涓€鐗囨壄鏇茬殑鍏夊煙鏆楃墿璐ㄦ箥娴佸皢鏄熷厜鎵洸鎴愭€紓鐨勮灪鏃嬪舰鐘躲€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"杩滆埅鍙锋槸鏃楄埌鐨勫垎鑸拌礋璐ｅ甫棰嗕竴閮ㄥ垎鎴樿埌杩涜渚﹀療","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傝繙鑸彿鏄竴鑹樻祦绾垮瀷鐨勪腑鍨嬩睛瀵熻埌鑸逛綋涓婂嵃鐫€浜虹被鑱斿悎鑸伴槦鐨勬爣蹇楀湪鎭掓槦鐨勫厜鑺掍腑闂棯鍙戝厜銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"杩滆埅鍙峰湪鏃楄埌鍓嶆柟鎵ц渚﹀療浠诲姟绐佺劧杩涘叆浜嗘殫鐗╄川婀嶆祦鍖?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傝繙鑸彿椹惰繃涓€鐗囬粦鏆楃殑杈圭晫杩涘叆鏆楃墿璐ㄦ箥娴佸尯鍛ㄥ洿鐨勬槦鍏夌灛闂磋鍚炲櫖銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏆楃墿璐ㄦ箥娴佸杩滆埅鍙风殑寮曟搸浜х敓浜嗚嚧鍛界殑骞叉壈鎺ㄥ姏楠ら檷","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:杩滆埅鍙疯埌妗ャ€傝繙鑸彿鐨勪华琛ㄧ洏涓婃墍鏈夊紩鎿庤鏁板紑濮嬬柉鐙傛尝鍔ㄨ鎶ョ伅涓€鐗囩孩鑹层€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"杩滆埅鍙风殑瀵艰埅绯荤粺瀹屽叏澶辩伒鑸颁綋鍦ㄦ殫鐗╄川娴佷腑琚姏鏉ユ姏鍘?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:杩滆埅鍙峰唴閮ㄣ€傝埌浣撳湪鍓х儓鐨勯渿鍔ㄤ腑鎵洸鍙樺舰澧欏涓婄殑璁惧琚渿钀介浂浠舵暎钀戒竴鍦般€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏃楄埌涓婄殑钀у畤鏀跺埌浜嗚繙鑸彿鏈€鍚庣殑绱ф€ラ€氳淇″彿","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鎸囨尌澶у巺銆傛寚鎸ュぇ鍘呯殑涓诲睆骞曚笂鏄剧ず鍑鸿繙鑸彿鏈€鍚庝紶鍥炵殑鐢婚潰銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"閫氳鐢婚潰涓繙鑸彿鐨勮埞浣撴鍦ㄨ鏆楃墿璐ㄦ祦鎾曡","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:杩滆埅鍙疯埌妗ョ殑鐩戞帶鐢婚潰銆傝繙鑸彿鐨勮埞浣撹〃闈㈠嚭鐜颁簡宸ㄥぇ鐨勮缂濇殫鐗╄川浠庤缂濅腑娑屽叆鑸逛綋鍐呴儴銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"钀у畤绔嬪嵆涓嬩护鏁戞彺鑸伴槦鍓嶅線鏆楃墿璐ㄦ箥娴佸尯鎼滅储","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€涓昏:澶╂墠绉戝瀹惰惂瀹?35宀佺澘鏅烘矇绋抽粦鍙戠┛娣辫壊瀹為獙鏈?銆傜粺涓€鍦烘櫙:鏄熼檯鎴樿埌鎸囨尌澶у巺銆傝惂瀹囩殑鎵嬫寚鍦ㄦ帶鍒跺彴涓婇蹇搷浣滆皟闆嗘墍鏈夊彲鐢ㄧ殑鏁戞彺鍔涢噺銆?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"鏆楃墿璐ㄦ箥娴佸尯鐨勮寖鍥磋繙瓒呴鏈熸晳鎻磋埌闃熸棤娉曟繁鍏?,"鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:澶┖銆傛晳鎻磋埌闃熷湪婀嶆祦鍖鸿竟缂樿寮哄ぇ鐨勫紩鍔涘満闃绘尅鏃犳硶鍐嶅悜鍓嶆帹杩涘垎姣€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
"杩滆埅鍙峰湪婀嶆祦涓彂鍑烘渶鍚庝竴鍙ユ姤鍛婂悗閫氳褰诲簳涓柇","鐢靛奖绾х骞绘憚褰卞畯澶у彶璇楁劅8K瓒呮竻楂樺姣斿害鍐锋殩璋冭壊鐢靛奖绾ф櫙娣辫兌鐗囬绮掕川鎰熴€傜粺涓€鍦烘櫙:杩滆埅鍙疯埌妗ャ€傝繙鑸彿鑸伴暱鐨勫０闊冲湪闈欑數鍣煶涓柇鏂画缁埞浣撳湪鑳屾櫙涓紦缂撹В浣撱€?,1152,768,81,24,42,"鐢婚潰闂儊瑙掕壊鍙樺舰缁撴瀯閿欎綅璺冲抚鐢婚潰鎶栧姩妯＄硦杩囧害鏇濆厜"
