prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
全息投影中展示了星系的三维地图标注着数百个恒星系统,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:全息投影特写。一个复杂的星系三维模型悬浮在大厅中央数百个恒星系统被标记为不同颜色的光点某些关键节点被红线连接。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇注意到其中一个恒星系统被反复高亮标注似乎具有特殊意义,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:全息投影特写。一个远离星系中心的恒星系统被红色光环反复环绕系统内的一颗行星被放大后显示出明显的能量波动信号。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇伸手触碰全息投影投影自动切换到该恒星系统的详细数据,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:外星遗迹大厅。萧宇的手穿透全息投影投影数据随之放大显示出目标恒星系统的主星信息行星参数和轨道数据。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
陈墨发现这些数据与人类的天文观测数据有部分吻合,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:外星遗迹大厅。陈墨手中的数据板显示出与全息投影同步的信息他快速对比着人类天文数据库中的数据。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇下令记录所有数据然后寻找更多线索,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:外星遗迹大厅。萧宇转身走向大厅的另一侧墙壁上更多的几何符号在投影光芒的映照下闪闪发光。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
在大厅的一侧萧宇发现了一个巨大的金属控制台,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:外星遗迹控制台区域。一个半人高的弧形金属控制台嵌在墙壁中台面上排列着多个凹槽和按键状的结构。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇尝试将手放入控制台上的凹槽系统没有响应,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:外星遗迹控制台特写。萧宇的手掌放入控制台凹槽但系统没有任何反应凹槽只是发出微弱的暗红色光芒。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
陈墨分析后发现这个系统需要特定的生物特征才能启动,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:外星遗迹控制台。陈墨使用手持扫描仪对照相控制台表面屏幕上显示出复杂的生物识别协议和数据加密层级。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
萧宇思考片刻下令将遗迹的数据全部传输到战舰的计算机中,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一主角:天才科学家萧宇(35岁睿智沉稳黑发穿深色实验服)。统一场景:外星遗迹大厅。萧宇站在大厅中央全息投影从天花板投射到地面数据流从墙壁流向他的数据终端。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
战舰接收了大量数据分析系统开始紧急解码,电影级科幻摄影宏大史诗感8K超清高对比度冷暖调色电影级景深胶片颗粒质感。统一场景:星际战舰主控室。主屏幕上瀑布般的数据流显示着外星文明的科技信息解码进度条缓慢推进。,1152,768,81,24,42,画面闪烁角色变形结构错位跳帧画面抖动模糊过度曝光
