prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
远望号在深空巡航时预警系统突然发出刺耳的警报,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：远望号舰桥预警系统发出红色警报整个舰桥被红色闪光笼罩控制台上的碰撞预警灯疯狂闪烁。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇立刻冲到指挥台前全息屏幕上显示一颗巨大的陨石以接近光速的方向飞来,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号指挥台萧宇盯着全息屏幕上飞速接近的陨石阴影脸色骤变。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
陨石直径超过十公里质量相当于一个小型行星速度每秒超过两千公里,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：天外飞石特写一颗巨大的灰色陨石在黑暗中高速飞行表面被摩擦加热到赤红色。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇立即下令远望号全舰进入紧急规避状态所有系统切换到战斗模式,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号全舰紧急状态全舰灯光变为红色警报声回荡在每一个舱室。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
希望号和曙光号也收到了碰撞预警三舰同时启动规避机动,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：太空三舰规避三艘战舰同时启动引擎引擎火焰变为明亮的白色。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
陨石在太空中无声地高速飞行所过之处的小行星都被它引力场扭曲,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：陨石引力场陨石经过的小行星轨道被引力扭曲碎片四散飞溅。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇计算发现陨石轨道与远望号的碰撞概率高达百分之九十七,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号导航室萧宇盯着碰撞概率仪表盘百分之九十七的数字让他眉头紧锁。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇命令远望号向撞击点前方发射引力扰动装置试图改变陨石轨道,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号武器舱萧宇下令发射引力扰动装置一枚圆柱形装置从舰首发射出去飞向陨石。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
引力扰动装置在陨石附近引爆释放出强大的引力波,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：引力扰动装置引爆引力波从装置位置向外扩散形成环形波纹。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
陨石轨道被引力波微微偏转但偏移量不足以避开远望号,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：陨石轨道偏转计算全息图上陨石轨道偏转角度显示偏移量只有预期的一半。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇当机立断下令远望号进行紧急急转弯规避陨石撞击,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：远望号驾驶舱萧宇猛推操纵杆远望号开始剧烈转向。,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
